"species","dev_full","dev_no_FRic","unique_FRic","dev_no_FEve","unique_FEve","dev_no_FDiv","unique_FDiv","dev_no_wooddensity_cwm","unique_wooddensity_cwm","dev_no_LA_cwm","unique_LA_cwm","dev_no_height_cwm","unique_height_cwm","dev_no_sp_richness","unique_sp_richness","dev_no_pielou_evenness","unique_pielou_evenness","dev_no_gini_simpson","unique_gini_simpson","dev_no_cover","unique_cover","dev_no_mean_fhd","unique_mean_fhd","dev_no_prop_canopy","unique_prop_canopy"
"Whistling Kite",0.446864210276131,0.456953627242397,-0.0100894169662664,0.446177357807141,0.000686852468990307,0.444737162330936,0.00212704794519519,0.448587084377549,-0.00172287410141808,0.443931385999282,0.00293282427684954,0.446212950854288,0.000651259421842965,0.443351796819558,0.00351241345657316,0.447260768227106,-0.000396557950974874,0.447065961263672,-0.000201750987541327,0.447094983263003,-0.000230772986872019,0.446155148208143,0.00070906206798782,0.447567576396019,-0.000703366119888138
"Nankeen Kestrel",0.243817957603973,0.247449949396362,-0.0036319917923896,0.241655430671022,0.00216252693295083,0.240355016486146,0.00346294111782622,0.245047688790836,-0.00122973118686287,0.242985387807039,0.000832569796933746,0.24323640802668,0.000581549577292478,0.24756871050871,-0.00375075290473692,0.241737453893802,0.00208050371017066,0.241112307951626,0.00270564965234699,0.229314954722033,0.0145030028819401,0.24148439504826,0.00233356255571293,0.240412316955953,0.00340564064801932
"Scarlet Myzomela",0.298553511930454,0.293495617234555,0.00505789469589935,0.298990038528695,-0.00043652659824156,0.298573510476229,-1.99985457752794e-05,0.295158308386519,0.00339520354393508,0.302405644463214,-0.00385213253275973,0.302401033660724,-0.0038475217302697,0.294849857850688,0.00370365407976636,0.297119652514831,0.00143385941562285,0.298767814090473,-0.000214302160018942,0.29256808265726,0.00598542927319401,0.299138573430695,-0.000585061500241402,0.298464819425792,8.86925046619802e-05
"Red-whiskered Bulbul",0.611620826511045,0.620782018171253,-0.00916119166020801,0.608515989050985,0.00310483746006063,0.609749797368182,0.00187102914286363,0.612356098202107,-0.00073527169106169,0.611901103432132,-0.000280276921086453,0.611494673282326,0.000126153228719228,0.609946068926254,0.00167475758479108,0.610201338592929,0.00141948791811597,0.607324841057849,0.00429598545319643,0.610537834611206,0.00108299189983885,0.612306982887182,-0.00068615637613656,0.611165521462483,0.000455305048562615
"White-bellied Sea-Eagle",0.328997208740319,0.34383500289515,-0.0148377941548314,0.331020834985847,-0.0020236262455276,0.329822873685326,-0.000825664945007576,0.328333664811874,0.000663543928444754,0.329121971839189,-0.000124763098869718,0.330528572121769,-0.00153136338144999,0.32867824101887,0.000318967721448793,0.326512279473054,0.00248492926726496,0.328856118293201,0.000141090447118297,0.330042672258943,-0.00104546351862456,0.329452542363622,-0.000455333623303245,0.328338003162337,0.000659205577981992
"Yellow-rumped Thornbill",0.587411908738645,0.611300865241492,-0.0238889565028471,0.589187551502235,-0.00177564276359055,0.583797966295489,0.00361394244315616,0.585940801698155,0.00147110704049003,0.589775970734731,-0.00236406199608563,0.587343776851267,6.81318873776426e-05,0.590165232013742,-0.0027533232750967,0.587503538590827,-9.16298521819181e-05,0.589147916824639,-0.0017360080859945,0.589816121709257,-0.00240421297061189,0.59038094585335,-0.00296903711470553,0.588718023038558,-0.00130611429991345
"Variegated Fairywren",0.322678013993743,0.327021106575369,-0.00434309258162618,0.323379024928289,-0.00070101093454572,0.325273304021072,-0.00259529002732917,0.320326117137818,0.00235189685592518,0.32119484209415,0.00148317189959302,0.323141829480377,-0.000463815486633823,0.322889823472591,-0.000211809478848468,0.323935115039697,-0.00125710104595445,0.322401691641914,0.000276322351829006,0.327047324068406,-0.00436931007466296,0.321270999980529,0.00140701401321414,0.323482950102609,-0.000804936108865673
"Fan-tailed Cuckoo",0.254939877721783,0.261052842787809,-0.00611296506602615,0.252661135655322,0.00227874206646084,0.254018838438267,0.000921039283515113,0.25373065340967,0.00120922431211273,0.25502624712892,-8.63694071372434e-05,0.254051067253655,0.000888810468127887,0.255007166446804,-6.72887250214305e-05,0.25545229411294,-0.000512416391157178,0.254921691624937,1.81860968450631e-05,0.255154157725688,-0.000214280003905942,0.254972485409126,-3.26076873439218e-05,0.254104892418092,0.000834985303690639
"Australian Reed Warbler",0.650142744193456,0.657389757298933,-0.00724701310547726,0.649414056114347,0.000728688079108752,0.652992975860624,-0.00285023166716836,0.64942354054214,0.00071920365131628,0.646702575154492,0.00344016903896405,0.652778160989303,-0.00263541679584733,0.64521721045089,0.00492553374256621,0.645695003552824,0.00444774064063225,0.64549307442036,0.00464966977309544,0.648289104903817,0.001853639289639,0.651429739295245,-0.00128699510178876,0.651019590420247,-0.000876846226791517
"Striated Thornbill",0.342557208461977,0.349151836354388,-0.00659462789241116,0.343061827011541,-0.000504618549563518,0.343123247765548,-0.000566039303570576,0.338354308797693,0.00420289966428428,0.342298403525507,0.000258804936470403,0.34420095246686,-0.0016437440048831,0.341751138764215,0.000806069697761758,0.33296267363362,0.00959453482835676,0.336186380316188,0.00637082814578932,0.344162159953636,-0.00160495149165862,0.34293955151328,-0.000382343051303025,0.34071469448396,0.00184251397801716
"House Sparrow",0.419802144125764,0.451079864271508,-0.0312777201457442,0.42512116802558,-0.00531902389981642,0.42986051199972,-0.0100583678739561,0.422792685240952,-0.00299054111518876,0.415038278935818,0.00476386518994554,0.419668291927586,0.000133852198177187,0.419602094497916,0.000200049627847143,0.446076311378181,-0.0262741672524179,0.454893421988497,-0.0350912778627337,0.421501220983879,-0.00169907685811588,0.432566297305304,-0.0127641531795404,0.430614801578384,-0.0108126574526201
"Eurasian Blackbird",0.462148603190958,0.457377617144309,0.00477098604664927,0.460443218534452,0.00170538465650605,0.469384165070176,-0.00723556187921759,0.459895200371579,0.0022534028193788,0.465948429747134,-0.00379982655617622,0.458094913178878,0.00405369001207967,0.46132479317299,0.00082381001796783,0.466490287633116,-0.00434168444215832,0.462472642350414,-0.000324039159455669,0.469836570228749,-0.0076879670377914,0.464931702331882,-0.00278309914092395,0.467283879404485,-0.00513527621352722
"Bar-shouldered Dove",0.455873070652197,0.457911448698807,-0.00203837804660911,0.462852439460265,-0.00697936880806738,0.461779697610747,-0.0059066269585501,0.462937759621176,-0.00706468896897866,0.458845012183776,-0.00297194153157848,0.454348890952982,0.00152417969921564,0.454581606576275,0.00129146407592279,0.461203839003262,-0.005330768351065,0.458554202441423,-0.00268113178922541,0.454242593238677,0.0016304774135199,0.453946093496866,0.00192697715533152,0.451296221594134,0.00457684905806377
"Brown Gerygone",0.495308067043318,0.501737958455876,-0.00642989141255812,0.501432739894589,-0.00612467285127105,0.500824760975488,-0.00551669393216947,0.493090496055451,0.0022175709878674,0.500783386378544,-0.00547531933522538,0.484159819489752,0.0111482475535661,0.492300887054188,0.00300717998913053,0.485361601255976,0.00994646578734176,0.491743654261016,0.00356441278230257,0.491042954410626,0.00426511263269252,0.489542198880739,0.0057658681625789,0.491882668552358,0.00342539849096002
"Torresian Crow",0.678478976919853,0.725922253169647,-0.0474432762497934,0.680072146422428,-0.00159316950257471,0.680428627837907,-0.00194965091805366,0.680262058102646,-0.00178308118279291,0.680367791373875,-0.00188881445402189,0.680108920247131,-0.00162994332727806,0.677037496941856,0.00144147997799704,0.678296981354374,0.000181995565478932,0.678540226669652,-6.12497497991527e-05,0.679296771158371,-0.000817794238518132,0.679455551479704,-0.000976574559850785,0.680006746417919,-0.00152776949806588
"Striated Pardalote",0.463787552482645,0.492681979928633,-0.0288944274459881,0.463956219361966,-0.000168666879320767,0.461653256632221,0.00213429585042441,0.463277116854112,0.000510435628532813,0.464432409655071,-0.000644857172426239,0.464305213030637,-0.000517660547991461,0.463794825875829,-7.27339318368214e-06,0.462764301697043,0.00102325078560217,0.461311460014403,0.00247609246824226,0.464062211259812,-0.00027465877716687,0.464203616584733,-0.000416064102087554,0.464459911664228,-0.000672359181582427
"Pacific Koel",0.430737999716584,0.434729304670919,-0.00399130495433453,0.4286206782687,0.00211732144788429,0.429876606165962,0.000861393550622425,0.429146832821648,0.00159116689493555,0.430421198194983,0.00031680152160074,0.427576645014199,0.00316135470238499,0.427987652971037,0.00275034674554714,0.42969785324949,0.00104014646709355,0.429995810770835,0.000742188945749345,0.428725146536825,0.00201285317975936,0.441416082760571,-0.0106780830439874,0.431465063616758,-0.000727063900174352
"Red-rumped Parrot",0.539811950138724,0.575925533428932,-0.036113583290208,0.536828206505772,0.00298374363295162,0.545645997067887,-0.00583404692916378,0.542129521973691,-0.00231757183496772,0.54415723853666,-0.00434528839793646,0.542723617401373,-0.00291166726264902,0.537973241436128,0.00183870870259539,0.544520179447841,-0.00470822930911718,0.543983205147497,-0.00417125500877369,0.53565423444989,0.0041577156888335,0.541159150750444,-0.00134720061172033,0.542626486885735,-0.00281453674701138
"Yellow-tailed Black-Cockatoo",0.182840679888014,0.190623461275412,-0.00778278138739794,0.182646009318526,0.000194670569488048,0.182130998161222,0.000709681726791228,0.182692422581386,0.000148257306627486,0.182851950945773,-1.12710577592767e-05,0.18029968332191,0.00254099656610346,0.184544779598351,-0.00170409971033705,0.18409144095148,-0.0012507610634663,0.183347780224932,-0.000507100336918587,0.180764781901668,0.00207589798634553,0.185026829145295,-0.00218614925728106,0.184273560801787,-0.00143288091377364
"Sacred Kingfisher",0.399221479685516,0.404943949719277,-0.00572247003376158,0.398978683662908,0.000242796022607683,0.399510767224001,-0.000289287538485505,0.398958515922029,0.000262963763486168,0.397075998908709,0.00214548077680665,0.398487318695883,0.000734160989632138,0.396069221581383,0.00315225810413283,0.398729828568134,0.000491651117381198,0.39839304338465,0.000828436300865321,0.396412239020757,0.00280924066475863,0.392554260857768,0.00666721882774762,0.395777910021155,0.00344356966436055
"Olive-backed Oriole",0.312729224681425,0.319638429877158,-0.00690920519573246,0.31207575705162,0.00065346762980506,0.311531330382479,0.00119789429894657,0.313102433525631,-0.000373208844206163,0.31067198423534,0.00205724044608541,0.311654762365794,0.0010744623156308,0.313550107499922,-0.000820882818496904,0.312852821969328,-0.000123597287902399,0.31314052539258,-0.00041130071115475,0.3085693219339,0.00415990274752492,0.308953140499408,0.00377608418201764,0.311304813814698,0.00142441086672707
"New Holland Honeyeater",0.669751991286192,0.674068827148732,-0.00431683586254017,0.663586653012478,0.00616533827371357,0.666979171251598,0.002772820034594,0.662194470482602,0.00755752080358951,0.666982249626895,0.00276974165929633,0.667954929132892,0.00179706215329922,0.669670629851852,8.13614343396774e-05,0.669277338735978,0.00047465255021395,0.667375954111867,0.00237603717432433,0.66608162587448,0.00367036541171151,0.667912662835669,0.00183932845052281,0.670003716212535,-0.000251724926343289
"White-plumed Honeyeater",0.742458148438948,0.753153660598722,-0.0106955121597745,0.743619262716802,-0.00116111427785481,0.742596041398588,-0.00013789295964084,0.738541463327726,0.0039166851112219,0.742547567106724,-8.9418667776342e-05,0.742214643171065,0.000243505267882971,0.737968891155632,0.00448925728331595,0.740317261093629,0.0021408873453187,0.740460296002701,0.00199785243624695,0.741746741488122,0.000711406950825944,0.742654412512792,-0.000196264073844543,0.743527173934299,-0.00106902549535148
"Australasian Figbird",0.415490184383555,0.43580652115594,-0.0203163367723855,0.414967452543402,0.000522731840152946,0.415719647167336,-0.000229462783781831,0.413770673896613,0.00171951048694136,0.408281351681124,0.007208832702431,0.415792704723004,-0.000302520339449552,0.414374904158586,0.00111528022496882,0.405630005987073,0.00986017839648134,0.408600985874099,0.00688919850945552,0.405715344841742,0.00977483954181224,0.415346116994522,0.000144067389032498,0.416219059212183,-0.000728874828628767
"Pied Butcherbird",0.444477905421965,0.454212848110407,-0.00973494268844194,0.444455260333883,2.26450880820295e-05,0.443366325766614,0.00111157965535025,0.444836784955532,-0.000358879533567003,0.443610454056125,0.000867451365839766,0.440700901309105,0.00377700411285953,0.44554163707029,-0.00106373164832502,0.443890848690094,0.000587056731870261,0.445088730089354,-0.000610824667389875,0.442670541473373,0.00180736394859193,0.444575167807823,-9.72623858581656e-05,0.443779416343822,0.000698489078142517
"Rock Pigeon",0.551476701887126,0.529958178509342,0.0215185233777839,0.560552223028014,-0.00907552114088772,0.56037566333508,-0.00889896144795332,0.549027603063648,0.00244909882347821,0.554774000197274,-0.00329729831014791,0.560449127034948,-0.00897242514782115,0.52145026926674,0.030026432620386,0.541794026199367,0.00968267568775893,0.537376482075564,0.0141002198115627,0.566427709684218,-0.0149510077970916,0.556673052663626,-0.00519635077649927,0.550427455743289,0.00104924614383728
"Yellow Thornbill",0.310478844257569,0.31702937922754,-0.00655053496997149,0.307631134349471,0.00284770990809718,0.309251459214394,0.00122738504317449,0.310410133492578,6.87107649903207e-05,0.305093324098245,0.0053855201593237,0.310193365959561,0.000285478298007513,0.308329175608165,0.00214966864940408,0.303601885302368,0.00687695895520102,0.310012552669705,0.000466291587863654,0.30876775809988,0.00171108615768889,0.308211280738174,0.00226756351939461,0.309722804036565,0.000756040221003618
"Noisy Friarbird",0.380782308694228,0.381907671587873,-0.00112536289364495,0.380269335339332,0.00051297335489614,0.378584575698441,0.00219773299578746,0.382302310430843,-0.00152000173661487,0.376106411504006,0.00467589719022216,0.379475861859527,0.00130644683470138,0.382260461855484,-0.00147815316125532,0.383497860279424,-0.00271555158519543,0.382287537623169,-0.00150522892894023,0.382288653424877,-0.00150634473064831,0.38054305639304,0.000239252301188264,0.382359756164947,-0.00157744747071853
"Rufous Whistler",0.485644492869457,0.511971776871672,-0.0263272840022149,0.482280399364233,0.00336409350522487,0.485989684705992,-0.000345191836534031,0.484898641487719,0.000745851381738882,0.485391104865169,0.000253388004288424,0.480929681533511,0.00471481133594698,0.484473004149315,0.00117148872014289,0.485071274077228,0.000573218792228991,0.485069582197461,0.000574910671996165,0.483283606255453,0.00236088661400463,0.485006230007206,0.000638262862251437,0.485383741913148,0.00026075095630923
"Satin Bowerbird",0.376760239176536,0.377596531474218,-0.000836292297682339,0.377417381770307,-0.000657142593771143,0.375142484687339,0.00161775448919688,0.3770913247662,-0.000331085589664049,0.370911248926434,0.0058489902501011,0.37366115506694,0.00309908410959514,0.375250592438205,0.00150964673833054,0.376450549413339,0.000309689763196064,0.377407199370348,-0.000646960193812496,0.376691707016852,6.85321596836097e-05,0.37656612670289,0.000194112473645369,0.376223595251631,0.000536643924904823
"Australian King-Parrot",0.261515520812447,0.26739147727701,-0.00587595646456318,0.260142369760364,0.00137315105208258,0.261277807428748,0.000237713383698934,0.262649337665801,-0.00113381685335384,0.259171640814399,0.00234387999804742,0.260456608095857,0.00105891271658992,0.261421823687844,9.36971246024987e-05,0.258307506222229,0.00320801459021786,0.258350507159444,0.0031650136530027,0.260165147183723,0.00135037362872331,0.26218767911398,-0.000672158301532888,0.262867070631159,-0.00135154981871211
"Little Corella",0.234837043601072,0.248992408172908,-0.0141553645718356,0.242646626042843,-0.0078095824417706,0.246498295170931,-0.0116612515698585,0.236318552297867,-0.00148150869679475,0.239247312320205,-0.0044102687191323,0.245562991504173,-0.0107259479031008,0.242269585757909,-0.00743254215683625,0.235983304444371,-0.00114626084329891,0.246391563915495,-0.0115545203144222,0.242218865981112,-0.00738182238003965,0.237295086585916,-0.00245804298484378,0.237392845932308,-0.00255580233123506
"Spotted Pardalote",0.350272066655454,0.362250448960828,-0.0119783823053743,0.351382147516085,-0.0011100808606308,0.350800545304536,-0.000528478649082509,0.346487945350803,0.00378412130465117,0.351646408674684,-0.00137434201923015,0.350610642208364,-0.000338575552910447,0.349876811562018,0.000395255093435298,0.351255034866919,-0.000982968211464985,0.349103880194201,0.00116818646125255,0.348400413819288,0.00187165283616619,0.35111524784446,-0.000843181189006614,0.351466098278662,-0.00119403162320791
"Spotted Dove",0.461398138119684,0.470183288350744,-0.00878515023105991,0.462059902727321,-0.000661764607636783,0.454834917735167,0.00656322038451729,0.457163222560637,0.00423491555904676,0.459970181847633,0.00142795627205095,0.458902054711203,0.00249608340848156,0.460170683455057,0.00122745466462748,0.457577197029595,0.00382094109008863,0.459744436433153,0.00165370168653123,0.460676189303486,0.000721948816197859,0.461351927752401,4.62103672830283e-05,0.460330534855505,0.00106760326417904
"White-throated Treecreeper",0.437910050676604,0.433127377785406,0.00478267289119827,0.436443320708982,0.00146672996762204,0.436835752137584,0.00107429853902008,0.437836257014774,7.37936618296908e-05,0.437847174287795,6.28763888093076e-05,0.435784006621073,0.0021260440555313,0.436559202208838,0.00135084846776629,0.436884452741231,0.00102559793537266,0.435950680146269,0.00195937053033468,0.437144777027671,0.000765273648932585,0.436963901154188,0.000946149522416007,0.437405306919747,0.000504743756857162
"Golden Whistler",0.346701322143593,0.35531933948103,-0.00861801733743683,0.345961326346929,0.000739995796664006,0.344952951097671,0.00174837104592246,0.344549566960605,0.00215175518298821,0.345357279837551,0.0013440423060419,0.346872983406617,-0.000171661263023537,0.344695597891744,0.00200572425184925,0.345801936358895,0.000899385784698503,0.345704101212799,0.00099722093079424,0.344791480011344,0.00190984213224954,0.345501359999322,0.00119996214427132,0.345956006080043,0.000745316063550272
"White-browed Scrubwren",0.324420296870436,0.324303378265951,0.000116918604485206,0.323400796958452,0.00101949991198352,0.321330689753348,0.00308960711708778,0.32343101346706,0.000989283403376173,0.32289395853126,0.00152633833917554,0.323406829237078,0.00101346763335841,0.324057857133243,0.000362439737192688,0.323573448171788,0.000846848698647762,0.324757431207843,-0.000337134337407063,0.320286083412371,0.00413421345806469,0.324742921999683,-0.000322625129246745,0.323813568507835,0.00060672836260095
"Gray Shrikethrush",0.377095292747234,0.389964294554871,-0.0128690018076364,0.374615675982502,0.00247961676473252,0.376931118194293,0.000164174552941487,0.377389122894204,-0.000293830146969487,0.378400877653766,-0.00130558490653143,0.377519593057969,-0.000424300310734704,0.377451858221417,-0.000356565474182169,0.377930419377818,-0.000835126630583494,0.375984045652736,0.00111124709449806,0.376539432041093,0.00055586070614122,0.377439895294879,-0.000344602547644457,0.377939877062695,-0.000844584315460417
"Eastern Spinebill",0.323843518769137,0.326662587109039,-0.00281906833990175,0.325162729499116,-0.00131921072997865,0.324097378972174,-0.000253860203036915,0.324847356805372,-0.00100383803623516,0.325746303031124,-0.00190278426198703,0.327690914248702,-0.00384739547956475,0.32041768311528,0.00342583565385701,0.322350515163442,0.00149300360569549,0.322429756025441,0.00141376274369581,0.324446386110558,-0.000602867341421065,0.32047250705742,0.00337101171171716,0.322614404031634,0.00122911473750303
"Eastern Rosella",0.405693584824629,0.413768645656622,-0.00807506083199278,0.406984292486256,-0.00129070766162726,0.404612356092223,0.00108122873240579,0.405647305845512,4.62789791163543e-05,0.396668409585845,0.00902517523878388,0.403821071741334,0.00187251308329439,0.407425405772018,-0.00173182094738883,0.39436742020673,0.0113261646178988,0.403111956013508,0.00258162881112045,0.402584501605222,0.00310908321940678,0.40312016625161,0.00257341857301918,0.405924732242526,-0.000231147417897537
"Silvereye",0.202185979355624,0.210815629503647,-0.00862965014802228,0.20211004301877,7.59363368548482e-05,0.203155810604457,-0.00096983124883282,0.200732598580487,0.00145338077513724,0.202463936441634,-0.000277957086009389,0.202808352200382,-0.000622372844757579,0.203235458835346,-0.00104947947972148,0.202947250565759,-0.000761271210134667,0.203494786357597,-0.00130880700197267,0.200862921040841,0.00132305831478391,0.199519691720238,0.00266628763538662,0.201993137350671,0.000192842004953703
"Little Wattlebird",0.449301505136436,0.453166181910024,-0.00386467677358726,0.44861579522149,0.000685709914946098,0.44803739474037,0.00126411039606594,0.449792589791495,-0.000491084655058538,0.450399580174411,-0.00109807503797466,0.448960445883791,0.000341059252645659,0.449303108843181,-1.60370674417987e-06,0.449226878337553,7.46267988830929e-05,0.448730213370113,0.000571291766322979,0.448721726433311,0.0005797787031252,0.448171208692275,0.00113029644416124,0.449099566285424,0.000201938851012107
"Brown Thornbill",0.303260359663203,0.319394082561464,-0.0161337228982609,0.301914585113599,0.00134577454960416,0.299954475008835,0.00330588465436876,0.302151581192688,0.00110877847051538,0.297850193042972,0.00541016662023097,0.300084822744665,0.00317553691853817,0.302432721442868,0.000827638220334936,0.302733449117327,0.000526910545876169,0.30230341873515,0.000956940928053762,0.30254494672148,0.000715412941723725,0.302444932859985,0.000815426803218833,0.303305575498032,-4.52158348288045e-05
"Yellow-faced Honeyeater",0.353492244010498,0.364156277577557,-0.0106640335670591,0.35108414633925,0.00240809767124794,0.350332134673531,0.00316010933696648,0.351096465392067,0.0023957786184311,0.352801160451618,0.000691083558879813,0.351245302540868,0.00224694146963006,0.348801481002442,0.0046907630080556,0.353084488881194,0.000407755129304299,0.3515112954571,0.00198094855339775,0.349667774940238,0.00382446907025957,0.352179090728965,0.00131315328153342,0.353307645667747,0.000184598342751197
"Black-faced Cuckooshrike",0.216532652958024,0.220050307400257,-0.00351765444223348,0.213503784033145,0.00302886892487891,0.216999745797656,-0.000467092839632116,0.216004706738262,0.000527946219761544,0.21544501676337,0.0010876361946538,0.215098381913762,0.00143427104426186,0.213508609367827,0.00302404359019739,0.213964479592179,0.00256817336584536,0.214187653475737,0.00234499948228675,0.215626598150707,0.000906054807316953,0.216095130860856,0.000437522097167853,0.217146008000034,-0.000613355042009822
"Crimson Rosella",0.448593734936424,0.470553629116433,-0.0219598941800093,0.446196062744011,0.00239767219241294,0.444011853183231,0.00458188175319235,0.449352035144081,-0.000758300207657048,0.448216670642978,0.00037706429344575,0.446681589848502,0.00191214508792203,0.446570971024951,0.00202276391147294,0.446270920893152,0.00232281404327167,0.445548828998127,0.00304490593829676,0.442774513325562,0.00581922161086135,0.447831783799397,0.000761951137026595,0.449630395425829,-0.00103666048940515
"Eastern Whipbird",0.390094688247486,0.395721049451356,-0.0056263612038695,0.389090841629578,0.00100384661790798,0.386963580962437,0.00313110728504973,0.390106295929909,-1.16076824230316e-05,0.388829759201153,0.00126492904633352,0.389665738185257,0.000428950062228983,0.389432627914574,0.000662060332912828,0.388503052058812,0.00159163618867425,0.389261220265485,0.000833467982000957,0.387555366270728,0.00253932197675871,0.38879706199318,0.00129762625430668,0.390331290680028,-0.00023660243254181
"Eastern Yellow Robin",0.371354339185595,0.374342004055561,-0.00298766486996604,0.369058017562799,0.00229632162279653,0.369543710086385,0.00181062909920998,0.371556952589331,-0.000202613403736063,0.370962651725192,0.000391687460403023,0.370719368637821,0.00063497054777456,0.37159843565574,-0.000244096470144672,0.371490822378979,-0.000136483193383441,0.371296265042118,5.80741434773047e-05,0.371557329175977,-0.000202989990382096,0.370320917637588,0.00103342154800723,0.371546753328596,-0.00019241414300053
"Lewin's Honeyeater",0.510466511607825,0.536225887956673,-0.0257593763488478,0.511615793704052,-0.00114928209622644,0.507945852025313,0.0025206595825118,0.508545712978585,0.00192079862923977,0.507342469621135,0.00312404198669025,0.510248083125062,0.000218428482762656,0.509472478720527,0.000994032887297935,0.509997378535584,0.000469133072240946,0.510039291266607,0.000427220341218115,0.510068280482221,0.000398231125604109,0.509619445577882,0.000847066029943111,0.510375308126021,9.12034818035812e-05
"Red Wattlebird",0.346875675984241,0.35730418932299,-0.0104285133387496,0.348490031709865,-0.00161435572562385,0.347510058031372,-0.000634382047131232,0.34689442614526,-1.87501610190433e-05,0.346986335566716,-0.000110659582475192,0.345170544310789,0.0017051316734516,0.345678651476545,0.00119702450769588,0.347679840162318,-0.000804164178077327,0.347520102368861,-0.000644426384619923,0.337418895821404,0.00945678016283713,0.339933689189568,0.00694198679467301,0.34479050661164,0.00208516937260078
"Crested Pigeon",0.316711518434821,0.307431759253697,0.00927975918112395,0.317273270800148,-0.000561752365326573,0.315455747461096,0.0012557709737257,0.314632383730687,0.00207913470413446,0.31275060196811,0.00396091646671171,0.313702622339288,0.00300889609553306,0.316377456901223,0.000334061533598717,0.312102650105691,0.00460886832912999,0.312421842783327,0.00428967565149457,0.315178042448624,0.00153347598619757,0.316224760726345,0.000486757708476726,0.316574486516441,0.000137031918380104
"Gray Butcherbird",0.251108031714378,0.249307255957564,0.00180077575681448,0.250300233412039,0.000807798302339013,0.250010065779678,0.00109796593469996,0.251041789695039,6.62420193392466e-05,0.250034644279555,0.0010733874348236,0.249350035015798,0.00175799669858079,0.248441094177398,0.00266693753698011,0.247729900775561,0.00337813093881706,0.245592930019812,0.00551510169456682,0.250024235871928,0.00108379584245005,0.249044126301641,0.00206390541273707,0.250717252894938,0.000390778819440496
"Galah",0.343092021356306,0.341631601188833,0.00146042016747266,0.343774570798326,-0.000682549442020508,0.346548684472562,-0.00345666311625575,0.340143653977878,0.00294836737842769,0.336064335579068,0.00702768577723784,0.34420310045912,-0.00111107910281377,0.342355854242949,0.000736167113356834,0.340294411643172,0.00279760971313392,0.341124746016694,0.00196727533961166,0.343511532012826,-0.000419510656519961,0.339289396948318,0.00380262440798762,0.341828036585569,0.00126398477073647
"Gray Fantail",0.302663454042892,0.308002477777103,-0.00533902373421086,0.300877279614695,0.00178617442819656,0.299971070961199,0.00269238308169251,0.301761405211469,0.000902048831422975,0.298452053854087,0.00421140018880511,0.30087455298876,0.0017889010541316,0.302377849880209,0.000285604162682751,0.301704003814958,0.000959450227933312,0.301826435978903,0.000837018063988948,0.301732502329961,0.000930951712930284,0.300937871124635,0.0017255829182567,0.302043674396343,0.000619779646549024
"Sulphur-crested Cockatoo",0.337186021783082,0.35190384041982,-0.0147178186367382,0.329437825655016,0.00774819612806593,0.333750828471557,0.00343519331152481,0.328479144159082,0.00870687762400019,0.336831761397058,0.00035426038602332,0.335503244559278,0.00168277722380328,0.33281867378238,0.00436734800070221,0.332683314176068,0.00450270760701388,0.333067012546069,0.00411900923701319,0.32928955425356,0.00789646752952144,0.327100875143589,0.010085146639493,0.331502141070606,0.00568388071247561
"Pied Currawong",0.212102143904224,0.220339521732478,-0.00823737782825484,0.207137309708258,0.00496483419596505,0.208795595587933,0.00330654831629101,0.211657290637829,0.000444853266394513,0.210593204937958,0.00150893896626589,0.209721447212843,0.00238069669138072,0.208196155221675,0.00390598868254874,0.207610300945443,0.00449184295878033,0.207760763152792,0.00434138075143106,0.210697852710968,0.00140429119325514,0.212929805817053,-0.000827661912829014,0.212866190336622,-0.000764046432398358
"Laughing Kookaburra",0.178876908329938,0.183379653850628,-0.00450274552069047,0.178577739547063,0.000299168782875309,0.178285875460438,0.000591032869499603,0.177189945276021,0.00168696305391658,0.176441614258888,0.00243529407104995,0.178464568743535,0.00041233958640266,0.177192065971203,0.00168484235873509,0.173694889586415,0.00518201874352289,0.178837820439639,3.90878902987446e-05,0.175898404527984,0.00297850380195372,0.176836710284831,0.00204019804510711,0.178614322670574,0.000262585659363962
"Willie-wagtail",0.369299648743689,0.372685410283504,-0.00338576153981529,0.369213984337512,8.56644061772438e-05,0.365485399110219,0.00381424963347005,0.368308461739602,0.000991187004086402,0.367726769243662,0.00157287950002677,0.367677009841865,0.0016226389018234,0.365826829028002,0.00347281971568647,0.368110874516384,0.00118877422730462,0.370106749838607,-0.000807101094917828,0.368923746339188,0.000375902404501249,0.367626917308318,0.00167273143537117,0.368679984331005,0.00061966441268424
"Superb Fairywren",0.238192596409332,0.242047430323281,-0.00385483391394895,0.236668045456179,0.00152455095315285,0.233207706166556,0.00498489024277574,0.236473959375715,0.00171863703361699,0.237659447073436,0.000533149335896155,0.234450820168946,0.00374177624038616,0.236594185771071,0.00159841063826149,0.233060296975112,0.00513229943422019,0.23421146582523,0.00398113058410188,0.236988173042447,0.00120442336688537,0.237670542046354,0.000522054362978475,0.236850721786998,0.00134187462233409
"Australian Raven",0.293809603544101,0.296543749223498,-0.00273414567939761,0.293896341489857,-8.6737945756088e-05,0.292826347769154,0.000983255774946512,0.294678341537832,-0.000868737993731217,0.294543351473327,-0.000733747929225981,0.294358959985753,-0.000549356441652715,0.293534081636601,0.000275521907499299,0.293743793575162,6.58099689390124e-05,0.292453774101529,0.0013558294425714,0.292600741197094,0.00120886234700646,0.294105271070885,-0.000295667526784171,0.293564984505706,0.0002446190383944
