Species2,COMMON.NAME,Family2,Order2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand.Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,X1_Taxon_sort_1,X2_Taxon_sort_CandB_1,X4_Genus_name_2,X5_Species_name_2,X6_Subspecies_name_2,X8_Taxonomic_notes_2,X9_Family_common_name_2,X10_Family_scientific_name_2,X11_Order_2,X12_Sequence_of_orders_2,X13_Family_within_order_2,X14_Genus_within_family_2,X15_Species_within_genus_2,X16_Subspecies_within_species_2,X17_Species_2,X18_Subspecies_2,X19_Ultrataxon_2,X20_Ultrataxa_per_species_2,X21_Species_per_genus_2,X22_Genera_per_family_2,X23_Families_per_order_2,X24_Species_uniqueness_2,X25_Ultrataxon_uniqueness_2,X26_Patch_clade_3,X27_Hackett_fine_clades_3,X28_Hackett_coarse_clades_3,X29_Population_description_4,X30_Core_taxa_4,X31_Non.breeding_populations_of_core_taxa_4,X32_Extinct_4,X33_Introduced_4,X34_Vagrant_4,X35_Supplementary_4,X36_Endemic_entirely_in_Australia_4,X37_Endemic_breeding_only_4,X38_Non.breeding_only_4,X39_Percent_in_Australia_breeding_4,X40_Percent_in_Australia_non.breeding_4,X41_Global_IUCN_status_2015_5,X42_Global_IUCN_criteria_2015_5,X43_Australian_status_1990_5,X44_Australian_status_criteria_1990_5,X45_Australian_status_2000_5,X46_Australian_status_criteria_2000_5,X47_Australian_status_2010_5,X48_Australian_status_criteria_2010_5,X49_Australian_status_July_2015_5,X50_Australian_status_criteria_July_2015_5,X51_EPBC_Status_July_2015_6,X52_EPBC_year_listed_6,X53_Bonn_Convention_6,X54_CAMBA_6,X55_JAMBA_6,X56_ROKAMBA_6,X57_Migratory_6,X58_EPBC_Marine_6,X59_ACT_status_2015_6,X60_NSW_status_2015_6,X61_NT_status_2015_6,X62_QLD_status_2015_6,X63_SA_status_2015_6,X64_TAS_status_2015_6,X65_VIC_status_2015_6,X66_WA_status_2015,X67_Australian_Capital_Territory_7,X68_New_South_Wales_7,X69_Northern_Territory_7,X70_Queensland_7,X71_South_Australia_7,X72_Tasmania_7,X73_Victoria_7,X74_Western_Australia_7,X75_Norfolk_Island_7,X76_Lord_Howe_Island_7,X77_Heard_Island_7,X78_Macquarie_Island_7,X79_Christmas_Island_7,X80_Cocos_Keeling_Island_7,X81_Ashmore_and_other_Indian_Ocean_islands_7,X82_Coral_Sea_7,X83_Australian_Fishing_Zone_7,X84_Also_in_Papua_New_Guinea_7,X85_Connectivity_with_Papua_New_Guinea_7,X86_Also_in_Indonesia_7,X87_Connectivity_with_Indonesia_7,X88_Also_in_Timor.Leste_7,X89_Connectivity_with_Timor.Leste_7,X90_Also_in_New_Zealand_7,X91_Connectivity_with_New_Zealand_7,X92_Also_in_New_Caledonia_7,X93_Connectivity_with_New_Caledonia_7,X94_Australian_continental_island_only_7,X95_Australian_oceanic_island_only_7,X96_Body_length_8,X97_Body_length_min_8,X98_Body_length_max_8,X99_Body_mass_average_8,X100_Body_mass_min_8,X101_Body_mass_max_8,X102_Male_body_mass_average_8,X103_Male_body_mass_min_8,X104_Male_body_mass_max_8,X105_Female_body_mass_average_8,X106_Female_body_mass_min_8,X107_Female_body_mass_max_8,X108_Unsexed_body_mass_average_8,X109_Unsexed_body_mass_min_8,X110_Unsexed_body_mass_max_8,X111_Source_of_body_mass_data_8,X112_Brain_volume_8,X113_Brain_mass_8,X114_Brain_mass_residual_8,X115_Feeding_habitat_Terrestrial_Arid_shrubland_9,X116_Feeding_habitat_Terrestrial_Chenopod_shrubland_9,X117_Feeding_habitat_Terrestrial_Heath_9,X118_Feeding_habitat_Terrestrial_Triodia_hummock_grassland_9,X119_Feeding_habitat_Terrestrial_Other_grassland_9,X120_Feeding_habitat_Terrestrial_Mallee_9,X121_Feeding_habitat_Terrestrial_Tropical_savanna_woodland_9,X122_Feeding_habitat_Terrestrial_Temperate_dry_sclerophyll_forest_and_woodland_9,X123_Feeding_habitat_Terrestrial_Temperate_wet_sclerophyll_forest_and_woodland_9,X124_Feeding_habitat_Terrestrial_Rainforest_9,X125_Feeding_habitat_Terrestrial_Mangrove_trees_9,X126_Feeding_habitat_Inland_waters_Rivers_and_streams_9,X127_Feeding_habitat_Inland_waters_Deep_open_water_9,X128_Feeding_habitat_Inland_waters_Shallow_open_water_9,X129_Feeding_habitat_Inland_waters_Reeds_and_tall_wet_grassland_9,X130_Feeding_habitat_Inland_waters_Low_marshland_and_wet_grassland_9,X131_Feeding_habitat_Coastal_Sandy_9,X132_Feeding_habitat_Coastal_Rocky_9,X133_Feeding_habitat_Coastal_Soft_mud_9,X134_Feeding_habitat_Coastal_Saltmarsh_9,X135_Feeding_habitat_Coastal_Mangrove_floor_9,X136_Feeding_habitat_Marine_Very_cold_pelagic_9,X137_Feeding_habitat_Marine_Cold_pelagic_9,X138_Feeding_habitat_Marine_Temperate_pelagic_9,X139_Feeding_habitat_Marine_Warm_pelagic_9,X140_Feeding_habitat_Marine_Cold_inshore_9,X141_Feeding_habitat_Marine_Temperate_inshore_9,X142_Feeding_habitat_Marine_Warm_inshore_9,X143_Feeding_habitat_Other_non.Australian_habitat_9,X144_Feeding_habitat_Agricultural_landscapes_9,X145_Feeding_habitat_Urban_landscapes_9,X146_Breeding_habitat_Arid_shrubland_9,X147_Breeding_habitat_Chenopod_shrubland_9,X148_Breeding_habitat_Heath_9,X149_Breeding_habitat_Triodia_hummock_grassland_9,X150_Breeding_habitat_Other_grassland_9,X151_Breeding_habitat_Mallee_9,X152_Breeding_habitat_Tropical_savanna_woodland_9,X153_Breeding_habitat_Temperate_dry_sclerophyll_forest_and_woodland_9,X154_Breeding_habitat_Temperate_wet_sclerophyll_forest_and_woodland_9,X155_Breeding_habitat_Rainforest_9,X156_Breeding_habitat_Mangrove_9,X157_Breeding_habitat_inland_wetland_9,X158_Breeding_habitat_Beaches_and_sand_cays_9,X159_Breeding_habitat_Rocky_coasts_and_islets_9,X160_Breeding_habitat_Other_non.Australian_habitats_9,X161_Breeding_habitat_Agricultural_lands_9,X162_Breeding_habitat_Urban_9,X163_Food_Fruit_10,X164_Food_Nectar_or_pollen_10,X165_Food_Seeds_10,X166_Food_Foliage_or_herbs_10,X167_Food_Corms_or_tubers,X168_Food_Terrestrial_invertebrates_10,X169_Food_Terrestrial_vertebrates_10,X170_Food_Carrion_10,X171_Food_Intertidal_invertebrates_10,X172_Food_Fish_or_invertebrates_Marine_10,X173_Food_fish_or_invertebrates_Inland_waters_10,X174_Feeding_aggregation_Solitary_11,X175_Feeding_aggregation_Pairs_11,X176_Feeding_aggregation_Flocks_11,X177_Mean_Flight_Initiation_Distance_11,X178_Clutch_size_average_12,X179_Clutch_size_min_12,X180_Clutch_size_max_12,X181_Egg_length_12,X182_Egg_diameter_12,X183_Nest_location_Ground_level_12,X184_Nest_location_Supported_12,X185_Nest_location_Hanging_12,X186_Nest_location_Burrow_12,X187_Nest_location_Hollow_12,X188_Nest_location_Floating_12,X189_Nest_aggregation_Solitary_12,X190_Nest_aggregation_Colonial_12,X191_Nest_aggregation_Parasitic_12,X192_Breeding_system_Cooperative_12,X193_National_movement_local_dispersal_13,X194_National_movement_Partial_migrant_13,X195_National_movement_Total_migrant_13,X196_National_movement_Nomadic_or_opportunistic_13,X197_National_movement_Irruptive_13,X198_Nature_of_international_movements_13,X199_Mixing_beyond_Australia_13,X200_Level_of_international_genetic_exchange_13,X201_Level_of_international_genetic_exchange_reliability_13,X202_Maximum_time_elapsed_to_recapture_13,X203_Maximum_distance_of_recapture_13,X204_Number_of_banded_birds_recovered_13,X205_Climate_specialisation_14,X206_Specialisation_index_14,X207_Sensitivity_index_14,X208_Area_of_suitable_climate_inside_range_14,X209_Area_of_suitable_climate_outside_range_14,X210_Percent_of_suitable_climate_currently_inside_range_14,X211_Percent_of_suitable_climate_remaining_inside_range_14,X212_Inside_Range_10th_percentile_14,X213_Inside_Range_90th_percentile_14,X214_Percent_of_suitable_climate_remaining_outside_range_14,X215_Outside_Range_10th_percentile_14,X216_Outside_Range_90th_percentile_14,X217_Climate_model_factor_Annual_mean_temperature_14,X218_Climate_model_factor_Temperature_seasonality_14,X219_Climate_model_factor_Max_temperature_of_warmest_month_14,X220_Climate_model_factor_Min_temperature_of_coldest_month_14,X221_Climate_model_factor_Annual_precipitation_14,X222_Climate_model_factor_Precipitation_seasonality_14,X223_Climate_model_factor_Precipitation_of_wettest_quarter_14,X224_Climate_model_factor_Precipitation_of_driest_quarter_14,X225_Mean_marine_productivity_around_breeding_colonies_14,X226_Maximum_marine_productivity_around_breeding_colonies_14,X227_Change_in_marine_productivity_around_breeding_colonies_14,X228_Change_in_maximum_marine_productivity_around_breeding_colonies_14,X229_BirdLife_Australia_Species_Number_15,X230_BirdLife_Australia_Taxon_ID_15
Pachyptila turtur,Fairy Prion,Procellariidae,Procellariiformes,4,2,2,0,4,25.6,18.1,7.6,7.4,30,173.8,95.8,78,55.1,81.2,137,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Generalist,546,258,Pachyptila,turtur,NA,NA,Petrels and Shearwaters,Procellariidae,Procellariformes,14,4,7,5,0,1,0,0,2,6,16,4,13.8,NA,Procellariidae,"Albatrosses, Shearwaters, Petrels","Albatrosses, Shearwaters, Petrels",Australian,1,0,0,0,0,0,0,0,0,4,4,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,not listed,Core,Core,Core,Core,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,present,probable,not listed,NA,0,0,25,25,25,126,76,178,128,88,178,128,99,171,NAV,NAV,NAV,HANZAB,2,2.07,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NAV,1,1,1,44.7,32.4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,marine outward,1,low,low,6033,4,28,NA,1.29,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,83
Pandion haliaetus,Osprey,Pandionidae,Accipitriformes,12,5,4,3,8,47,27.7,17.3,19.6,49.8,468.4,204.8,253,44.9,201.3,1483.2,Dunning,NA,NO,NA,NA,Coastal,3,3,Carnivore,Vertivore,Aerial,686,415,Pandion,haliaetus,NA,Species from Dickinson and Remsen (2013) and del Hoyo et al. (2014),"Eagles, Kites, Goshawks and Osprey",Pandionidae,Accipitriformes,16,1,1,1,0,1,0,0,4,1,1,4,63,NA,Accipitridae,"Hawks, Eagles, Secretarybird","Hawks, Eagles, Secretarybird",Australian,1,0,0,0,0,0,0,0,0,3,3,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,A2S,not listed,not listed,not listed,1,1,not listed,VU,not listed,LC,EN,not listed,not listed,not listed,not listed,Core,Core,Core,Core,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,probable,present,probable,not listed,NA,present,probable,0,0,58,50,65,1490,900,2050,1350,900,1800,1630,1200,2050,NAV,NAV,NAV,del Hoyo et al. (1992-2013),9.38,9.72,0.03,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,NAV,3,2,4,61.3,44.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,local dispersal,1,high,low,7681,714,265,0.561,0.96,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,51,8,12,4,1,10,3,NA,NA,NA,NA,241,241
Pardalotus punctatus,Spotted Pardalote,Pardalotidae,Passeriformes,21,8,13,0,4,8,4.3,3.2,3.7,17.4,56.5,13.7,41.3,24.8,27.6,8.7,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Invertivore,Insessorial,1267,1227,Pardalotus,punctatus,NA,NA,Pardalotes,Pardalotidae,Passeriformes,22,9,1,1,0,1,0,0,3,4,1,136,12.2,NA,BC7,Honeyeaters,"Honeyeaters, Thornbills, Bristlebirds, Australasian Wrens, Allies",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,not listed,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,10,9,11,8.5,4.3,15,8.4,4.3,15,8.5,5.5,12.1,NAV,NAV,NAV,HANZAB,0.4,0.41,-0.05,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,3.1,2,5,15.8,13,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,none,0,nil,certain,1463,201,229,0.966,1.18,1.12,1478,162,90,45,28,62,4,3,6,7,2,50,0,2,1,0,38,NA,NA,NA,NA,565,565
Pardalotus rubricatus,Red-browed Pardalote,Pardalotidae,Passeriformes,14,5,8,1,4,9.8,6,3.7,4.3,19.6,63.2,18.2,45.6,28.6,32.5,10.9,Dunning,NA,NO,NA,NA,Shrubland,2,1,Carnivore,Invertivore,Insessorial,1272,1232,Pardalotus,rubricatus,NA,NA,Pardalotes,Pardalotidae,Passeriformes,22,9,1,3,0,1,0,0,2,4,1,136,12.2,NA,BC7,Honeyeaters,"Honeyeaters, Thornbills, Bristlebirds, Australasian Wrens, Allies",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,Core,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,11,9,12,10.1,8.5,15,10.1,8.5,15,10.8,9,12,NAV,NAV,NAV,HANZAB,NAV,NAV,-0.01,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,NAV,3.5,2,4,18.3,13.9,1,0,0,1,0,0,1,1,0,NAV,1,0,0,0,0,none,0,nil,certain,NAV,NAV,NAV,0.536,1.17,1.12,4709,398,92,107,79,108,27,15,37,23,8,15,2,1,21,0,31,NA,NA,NA,NA,570,570
Pardalotus striatus,Striated Pardalote,Pardalotidae,Passeriformes,23,7,16,0,4,9,5.1,3.4,4,19.1,63.7,18.9,48.3,28,30.7,11.4,Dunning,NA,NO,NA,NA,Forest,2,1,Carnivore,Invertivore,Insessorial,1275,1235,Pardalotus,striatus,NA,NA,Pardalotes,Pardalotidae,Passeriformes,22,9,1,4,0,1,0,0,6,4,1,136,12.2,NA,BC7,Honeyeaters,"Honeyeaters, Thornbills, Bristlebirds, Australasian Wrens, Allies",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,11,9,12,11.1,6.5,17,11,6.5,17,11.1,8,15,12.4,9.5,15.3,HANZAB,0.52,0.54,0.03,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,NAV,3.4,1,5,18,14.2,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,none,0,nil,certain,2198,45,314,0.393,1.15,1.1,6508,836,89,76,60,93,8,6,11,2,6,53,1,22,3,2,12,NA,NA,NA,NA,976,976
Passer domesticus,House Sparrow,Passeridae,Passeriformes,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,1809,1930,Passer,domesticus,NA,NA,Weaver Finches,Passeridae,Passeriformes,22,34,1,1,0,1,0,0,12,20,8,136,3.6,NA,P8,"Sparrows, Snowfinches, Allies","Sparrows, Snowfinches, Allies",Introduced,0,0,0,1,0,0,0,0,0,3,3,LC,NA,Introduced,NA,Introduced,NA,Introduced,NA,Introduced,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Introduced,Introduced,not listed,Introduced,Introduced,Introduced,Introduced,Introduced,Introduced,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,none,present,none,not listed,NA,present,none,present,none,NA,NA,15,14,17,26.6,15,41,26.9,21,39,26.3,15,41,NAV,NAV,NAV,Cramp et al. (1977-1994),NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NAV,4.2,2,7,22.2,15.6,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,possible local dispersal,0,nil,high,2745,32,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995,995
Passer montanus,Eurasian Tree Sparrow,Passeridae,Passeriformes,50,13,17,20,8,13.2,8.2,5.5,6.5,16.4,67.9,16.7,51.2,24.6,51,21.4,Dunning,NA,NO,NA,NA,Woodland,2,1,Omnivore,Granivore,Terrestrial,1811,1932,Passer,montanus,NA,NA,Weaver Finches,Passeridae,Passeriformes,22,34,1,2,0,1,0,0,9,20,8,136,3.6,NA,P8,"Sparrows, Snowfinches, Allies","Sparrows, Snowfinches, Allies",Introduced,0,0,0,1,0,0,0,0,0,2,2,LC,NA,Introduced,NA,Introduced,NA,Introduced,NA,Introduced,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Prohibited,not listed,not listed,not listed,not listed,Introduced,Introduced,not listed,not listed,introduced,introduced,Introduced,Introduced,not listed,not listed,not listed,not listed,Introduced,not listed,Core,not listed,0,vagrant,NA,present,none,not listed,NA,not listed,NA,not listed,NA,NA,NA,14,13,15,22.2,17,29,22.6,17,29,21.3,18,27,22.5,17,28,Cramp et al. (1977-1994),NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NAV,5.1,2,9,NAV,NAV,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,none,0,nil,certain,63,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,994
Pavo cristatus,Indian Peafowl,Phasianidae,Galliformes,5,2,3,0,4,49.1,22.8,13,12.2,130,445.2,124.4,311.1,28.7,403.2,4154.8,Dunning,NA,NO,NA,NA,Forest,2,1,Omnivore,Omnivore,Terrestrial,59,29,Pavo,cristatus,NA,NA,Pheasants and Quail,Phasianidae,Galliformes,3,4,1,1,0,1,0,1,1,2,52,5,12.4,20.9,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Introduced,0,0,0,1,0,0,0,0,0,2,2,LC,NA,Introduced,NA,Introduced,NA,Introduced,NA,Introduced,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,Introduced,not listed,Introduced,Introduced,Introduced,not listed,Introduced,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,present,none,present,none,NA,NA,212,200,225,4000,2700,5100,4600,4100,5100,3400,2700,4100,NAV,NAV,NAV,HANZAB,NA,NA,NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,NAV,4.5,3,6,71,54,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,nil,certain,2532,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,u903
Pelecanoides urinatrix,Common Diving-Petrel,Procellariidae,Procellariiformes,7,4,3,0,4,28.1,13.1,6.4,7.2,23.9,121.7,56.8,62.2,47.7,39,152.1,Dunning,NA,NO,NA,NA,Marine,3,2,Carnivore,Aquatic predator,Aquatic,604,315,Pelecanoides,urinatrix,NA,NA,Petrels and Shearwaters,Procellariidae,Procellariformes,14,4,16,2,0,1,0,0,6,4,16,4,15.7,NA,Procellariidae,"Albatrosses, Shearwaters, Petrels","Albatrosses, Shearwaters, Petrels",Australian,1,0,0,0,0,0,0,0,0,4,4,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,not listed,1,not listed,NA,not listed,NA,not listed,NA,present,probable,not listed,NA,0,0,23,20,25,142,100,185,NAV,NAV,NAV,NAV,NAV,NAV,142,100,185,HANZAB,1.69,1.75,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NAV,1,1,1,38.8,30.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,marine outward,1,high,high,NAV,NAV,NAV,NA,1.31,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,85
Pelecanus conspicillatus,Australian Pelican,Pelecanidae,Pelecaniformes,4,2,0,2,4,414.2,389.8,46.9,48.2,114.5,601.5,282,319.6,47,151.2,5505,Dunning,NA,NO,NA,NA,Wetland,3,1,Carnivore,Aquatic predator,Aquatic,609,363,Pelecanus,conspicillatus,NA,NA,Pelican,Pelicanidae,Pelecaniformes,15,2,1,1,0,1,0,1,1,8,1,10,23.2,33.4,Pelecanidae,"Pelicans, Shoebill, Hamerkop","Pelicans, Shoebill, Hamerkop",Endemic (breeding only),1,0,0,0,0,0,0,1,0,7,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,certain,present,certain,vagrant,NA,vagrant,NA,0,0,170,160,180,5400,4000,6800,5610,5400,5820,NAV,NAV,NAV,5400,4000,6800,HANZAB,24.88,25.78,0.12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,32.6,1.8,1,4,90.4,58.1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,irregular outward dispersal,0,nil,certain,9537,3207,595,0.409,0.93,0.97,5716,2049,74,101,100,101,37,35,38,19,22,2,13,20,7,3,15,NA,NA,NA,NA,106,u106
Petrochelidon ariel,Fairy Martin,Hirundinidae,Passeriformes,15,9,6,0,4,8.7,4.2,3.8,2.4,10.3,92.4,47.2,45.8,50.7,47.1,10.8,Dunning,NA,NO,NA,NA,Wetland,3,2,Carnivore,Invertivore,Aerial,1884,1826,Petrochelidon,ariel,NA,NA,Swallows and Martins,Hirundinidae,Passeriformes,22,41,3,1,0,1,0,1,1,11,20,136,3.2,7.6,S6,"Swallows, Martins","Swallows, Martins",Endemic (breeding only),1,0,0,0,0,0,0,1,0,7,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,not listed,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,certain,present,certain,vagrant,NA,not listed,NA,0,0,12,12,12,10.8,8.5,14,10.7,9.1,13,11,9.1,14,10.7,8.5,14,HANZAB,NAV,NAV,-0.13,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.9,3.5,2,5,17.1,12.2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,annual outward migration Non-marine,0,nil,certain,1943,502,1450,0.416,1.26,1.18,6782,1082,86,100,99,100,17,16,17,17,10,23,2,3,3,0,41,NA,NA,NA,NA,360,u360
