"CensusKey","FRic","FEve","FDis","FDiv","Q","sp_richness","ibraCode","IBRA","zonekey","formation","class","CCS","SCS","FCS","vi","LMA_cwm","seedmass_cwm","height_cwm","LA_cwm","leafN_cwm","wooddensity_cwm","classIBRA"
"CPJGI0106536",0.089938605,0.780435069,1.221313489,0.733072638,1.724887814,60,"South Eastern Highlands","South Eastern Highlands",745969,"Grassy woodlands","Tableland Clay Grassy Woodlands",99.12073502,0.01,NA,0.995593969,1.8046029402696,-0.189734880650349,-0.387066954948947,2.2899107073865,1.31880675509471,-0.173913998463447,"Tableland Clay Grassy WoodlandsSouth Eastern Highlands"
"CPJGI0106544",NA,0.672802088,1.100368983,0.781739507,1.366412629,6,"South Eastern Highlands","South Eastern Highlands",745977,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",23.49696741,0.01,NA,0.484736706,2.10235181058814,0.0883636260360062,0.186460040900637,3.02677693354615,1.16418999391275,-0.183258589740026,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106548",0.000140034,0.851911418,1.212581431,0.845285626,1.544617245,10,"South Eastern Highlands","South Eastern Highlands",745981,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",38.69167611,0.01,NA,0.622026335,2.15174861542659,0.350807568167353,-0.124664578190658,2.72696248333571,1.08892945927119,-0.19970366036247,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106552",0.028627827,0.789558823,1.123110708,0.717005264,1.59138844,36,"South Eastern Highlands","South Eastern Highlands",745985,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",81.54251543,0.01,NA,0.903008945,1.85638792081016,-0.101083020834539,-0.321784286520393,2.48462079919024,1.30237359020916,-0.172423299887311,"Upper Riverina Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106560",0.017729159,0.73148394,1.463026123,0.757341716,1.998395655,26,"South Eastern Highlands","South Eastern Highlands",745993,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",65.40911758,0.01,NA,0.808759034,1.87569481035801,-0.0777547710702269,-0.280248693702081,2.25509696780059,1.30459727265723,-0.181794699236989,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106399",0.102645464,0.763679075,1.159402599,0.688662278,1.676762898,71,"South East Corner","South East Corner",745832,"Wet sclerophyll forests (Grassy subformation)","Southern Lowland Wet Sclerophyll Forests",88.77554047,0.01,NA,0.942207729,1.99592965587921,0.153692191185221,-0.148980866634176,2.45087900285559,1.23710684369597,-0.163150664326871,"Southern Lowland Wet Sclerophyll ForestsSouth East Corner"
"CPJGI0106403",0.3548468,0.770627273,1.364741955,0.685401346,1.968620574,53,"South East Corner","South East Corner",745836,"Wet sclerophyll forests (Grassy subformation)","Southern Lowland Wet Sclerophyll Forests",96.69152914,0.01,NA,0.98331851,2.03591136400971,0.28165977695641,0.0293029520673454,2.53416476353631,1.19713767543254,-0.201757852890963,"Southern Lowland Wet Sclerophyll ForestsSouth East Corner"
"CPJGI0106407",0.190641253,0.814673151,1.180616091,0.730593703,1.674626857,55,"South East Corner","South East Corner",745840,"Wet sclerophyll forests (Grassy subformation)","Southern Lowland Wet Sclerophyll Forests",93.64622612,0.01,NA,0.967709802,2.09066125652582,0.571243630678705,0.106095874050486,2.38259863369935,1.17895457721948,-0.196212827681521,"Southern Lowland Wet Sclerophyll ForestsSouth East Corner"
"CPJGI0106411",0.437143713,0.790909772,1.240567596,0.721064368,1.776599461,68,"South East Corner","South East Corner",745844,"Wet sclerophyll forests (Grassy subformation)","Southern Lowland Wet Sclerophyll Forests",98.07464214,0.01,NA,0.990326422,2.07467387001982,0.465011223333031,0.146482872700618,2.51346018613072,1.14546596660932,-0.196297313303515,"Southern Lowland Wet Sclerophyll ForestsSouth East Corner"
"CPJGI0106415",0.012800332,0.836392173,1.198166393,0.749708101,1.657820576,21,"SYB","Sydney Basin",745848,"Wet sclerophyll forests (Grassy subformation)","Southern Lowland Wet Sclerophyll Forests",55.8532205,0.01,NA,0.747350122,2.21056362092772,0.571449028718993,0.550187872005455,2.90633750044289,1.12217230928028,-0.177128513158733,"Southern Lowland Wet Sclerophyll ForestsSydney Basin"
"CPJGI0106419",0.151958179,0.818582601,1.480661605,0.715759865,2.085497835,51,"SYB","Sydney Basin",745852,"Wet sclerophyll forests (Grassy subformation)","Southern Lowland Wet Sclerophyll Forests",93.55453757,0.01,NA,0.967235946,2.15124332454863,0.221508957606203,0.277298335498144,2.585319563231,1.13732252944588,-0.186706130074385,"Southern Lowland Wet Sclerophyll ForestsSydney Basin"
"CPJGI0106423",0.238787085,0.751416649,1.744486347,0.680036043,2.477583928,43,"South East Corner","South East Corner",745856,"Wet sclerophyll forests (Shrubby subformation)","South Coast Wet Sclerophyll Forests",77.80341689,0.01,NA,0.882062452,1.98972718457799,0.147532840529131,0.569212461694946,3.01740516022532,1.16727354304843,-0.21957308616054,"South Coast Wet Sclerophyll ForestsSouth East Corner"
"CPJGI0106483",0.016252201,0.784635509,1.480635916,0.751680855,2.013599657,17,"South Eastern Highlands","South Eastern Highlands",745916,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",57.05350958,0.01,NA,0.755337736,2.15179419832643,0.455186617854623,-0.0677281941548205,2.25523397061819,1.16282754893643,-0.239353782175575,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106487",0.055425092,0.738210101,1.564652677,0.779463333,2.116044347,38,"South Eastern Highlands","South Eastern Highlands",745920,"Wet sclerophyll forests (Grassy subformation)","Montane Wet Sclerophyll Forests",73.85580049,0.01,NA,0.859393975,1.966016100215,-0.628375241779725,0.210811405375551,2.27493939805205,1.18780006441383,-0.20400411311347,"Montane Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106482",0.032632012,0.790067431,1.461021165,0.718253898,2.048155406,25,"AUA","Australian Alps",745915,"Grassy woodlands","Subalpine Woodlands",66.57517607,0.01,NA,0.815936125,1.93797621578268,0.101621827798039,-0.0676760483771782,2.31073518875896,1.28965380613753,-0.208373461161107,"Subalpine WoodlandsAustralian Alps"
"CPJGI0106486",0.026357763,0.736069624,1.383915499,0.727550425,1.925070921,39,"South Eastern Highlands","South Eastern Highlands",745919,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",69.66095613,0.01,NA,0.834631392,2.05133344135371,-0.319336876774076,-0.0793727270466816,1.81316756266396,1.18130050936676,-0.17097286313595,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106490",0.052666541,0.725168487,1.618580413,0.756108911,2.188069388,30,"South Eastern Highlands","South Eastern Highlands",745923,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",69.33399392,0.01,NA,0.832670366,2.05205901571449,-0.199655174947797,0.0697149077880411,2.07575544556702,1.21250037046567,-0.212344509961005,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106494",0.079917742,0.80704183,1.506667856,0.709569564,2.12446614,31,"South Eastern Highlands","South Eastern Highlands",745927,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",74.37448483,0.01,NA,0.862406429,1.99352547766083,0.169370846771241,-0.103067846287678,2.54211221967336,1.20208583798058,-0.175296349050971,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106498",0.028428973,0.819061896,1.146422298,0.728426073,1.601772852,24,"South East Corner","South East Corner",745931,"Dry sclerophyll forests (Shrubby subformation)","Sydney Coastal Dry Sclerophyll Forests",43.69644773,0.01,NA,0.661032887,2.21871417092021,0.0249612102616173,0.0867184372751332,2.19624157617666,1.00477913846051,-0.201651814431946,"Sydney Coastal Dry Sclerophyll ForestsSouth East Corner"
"CPJGI0106502",0.00513554,0.813262253,1.192360768,0.776233397,1.616227227,21,"South Eastern Highlands","South Eastern Highlands",745935,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",71.10688171,0.01,NA,0.843248965,2.14668544242047,0.117692310360444,0.0132753577507223,2.3606117130785,1.15553590008616,-0.166203792369871,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106506",0.010114188,0.817057173,1.227002927,0.740826733,1.679277931,30,"South Eastern Highlands","South Eastern Highlands",745939,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",88.58730276,0.01,NA,0.941208281,1.96607004416109,-0.0903481087552864,-0.0664809084909398,2.53789620624825,1.22754011469136,-0.168212362263757,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106510",0.016708542,0.687991162,1.273667954,0.685714721,1.783051427,22,"South Eastern Highlands","South Eastern Highlands",745943,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",71.17534285,0.01,NA,0.843654804,2.0023056610613,0.0607956102069612,-0.0397612406051014,2.58851099368201,1.19081817277355,-0.190767940363636,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106514",0.036859875,0.808404312,1.381957482,0.723360334,1.941723057,27,"South Eastern Highlands","South Eastern Highlands",745947,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",84.42479388,0.01,NA,0.918829657,2.05448803167656,0.24134931957713,0.260827194301233,2.67494413770842,1.15969720095796,-0.198236594770503,"South East Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106518",0.0392709,0.79513901,1.248808458,0.729363689,1.759971003,33,"South Eastern Highlands","South Eastern Highlands",745951,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",75.28568665,0.01,NA,0.867673249,1.78735752946751,-0.273907276032718,-0.23136314390727,2.47226869409692,1.36609807756606,-0.187118932703708,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106522",0.016232378,0.75028286,1.168974389,0.673596502,1.667330244,34,"South Eastern Highlands","South Eastern Highlands",745955,"Grassy woodlands","Tableland Clay Grassy Woodlands",77.85166931,0.01,NA,0.88233593,1.85635326134731,-0.0375570487360582,-0.428401065539167,2.6298779618838,1.32579376588662,-0.180331258866062,"Tableland Clay Grassy WoodlandsSouth Eastern Highlands"
"CPJGI0106526",0.017447991,0.8063297,1.315352065,0.753715919,1.806219902,31,"South Eastern Highlands","South Eastern Highlands",745959,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",90.89764507,0.01,NA,0.953402565,2.10282771742599,0.310629158958361,-0.0760442156138694,2.17063115137643,1.12922952546426,-0.171882446041033,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106530",0.000660191,0.745949863,1.420341836,0.741503978,1.916244419,11,"South Eastern Highlands","South Eastern Highlands",745963,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",41.48125135,0.01,NA,0.644059402,2.18037526398606,-0.192913497331958,-0.0983624613089024,2.77960203226787,1.12171630274255,-0.188071565901039,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106534",0.145527055,0.790207451,1.261264834,0.701183589,1.804203802,63,"South Eastern Highlands","South Eastern Highlands",745967,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",93.98710622,0.01,NA,0.969469475,1.90490685989706,-0.227307330074683,-0.295042009705829,2.63592759286905,1.29154468450162,-0.184733228813824,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106542",0.090884824,0.797412079,1.646072598,0.732159814,2.215797783,71,"South Eastern Highlands","South Eastern Highlands",745975,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",93.332571,0.01,NA,0.966087838,1.96046371352172,-0.806228307965181,-0.308719105103999,2.44059262310278,1.2539747066002,-0.168211488091652,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106546",0.014492392,0.734003508,1.06959198,0.675639504,1.527879447,24,"South Eastern Highlands","South Eastern Highlands",745979,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",67.92899845,0.01,NA,0.824190503,1.95110578225298,-0.136797524115539,-0.233262513861503,2.53869708623828,1.26579443997074,-0.173960680821224,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106554",0.038652489,0.788661298,1.238338066,0.762420251,1.715592029,45,"South Eastern Highlands","South Eastern Highlands",745987,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",74.80771205,0.01,NA,0.864914516,1.87503320115755,-0.0501852406879769,-0.340268752042428,2.31937191015765,1.30365412897418,-0.149401449019839,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106558",0.007983381,0.777598699,1.045647278,0.700062051,1.469795209,25,"South Eastern Highlands","South Eastern Highlands",745991,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",51.79205695,0.01,NA,0.719666985,1.95958613239094,0.121997079286506,-0.354897344594658,2.70317721184018,1.24550125340044,-0.20835953824556,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106624",0.012672963,0.805215074,1.318186058,0.780949393,1.794138852,29,"South Eastern Highlands","South Eastern Highlands",746057,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",73.3596314,0.01,NA,0.856502372,2.10658293484785,0.207286375294979,0.287957532848385,2.62697522121141,1.175400997826,-0.175591627088001,"Western Slopes Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106628",0.010237765,0.735096562,1.266393479,0.712932464,1.791218997,22,"NSW South Western Slopes","NSW South Western Slopes",746061,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",65.78268395,0.01,NA,0.81106525,1.9079560425185,-0.0051487616278405,-0.186872932433349,2.68526658743664,1.31596737978361,-0.206174770303717,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106632",0.021050949,0.80377137,1.304834936,0.702676148,1.846635407,30,"NSW South Western Slopes","NSW South Western Slopes",746065,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",83.13038205,0.01,NA,0.911758642,2.03235547722289,-0.191080179351156,-0.0727022914270765,2.41197948665974,1.22756250208799,-0.172713796713042,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106636",0.053243095,0.74877026,1.486576217,0.700997159,2.114434934,23,"NSW South Western Slopes","NSW South Western Slopes",746069,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",56.25810537,0.01,NA,0.750054034,1.89750267939682,-0.15710723152996,0.00244499536405731,2.6288829942146,1.2936613414319,-0.191966024618688,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106640",0.035330655,0.781237077,1.421224028,0.727620431,1.986702199,44,"NSW South Western Slopes","NSW South Western Slopes",746073,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",95.11106431,0.01,NA,0.975249016,1.98100465422228,-0.0502971720366714,-0.13696933365849,2.48652936207079,1.22099840301193,-0.174313087568741,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106644",0.0181443,0.712448311,1.553970523,0.712693164,2.14174268,22,"NSW South Western Slopes","NSW South Western Slopes",746077,"Grassy woodlands","Southern Tableland Grassy Woodlands",78.46287151,0.01,NA,0.885792704,1.97326703381558,-0.281992462368439,-0.20034473690774,1.98200495526066,1.22055025613057,-0.166398744352888,"Southern Tableland Grassy WoodlandsNSW South Western Slopes"
"CPJGI0106648",0.055505913,0.757655061,1.309853804,0.703671033,1.8638478,53,"South Eastern Highlands","South Eastern Highlands",746081,"Wet sclerophyll forests (Grassy subformation)","Southern Tableland Wet Sclerophyll Forests",88.84718828,0.01,NA,0.942587865,1.8893707444342,-0.273788150813118,-0.297732395654827,2.57961185256894,1.28961933059233,-0.174844098287336,"Southern Tableland Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106652",0.012512883,0.769341586,1.198167344,0.741095646,1.660215417,33,"South Eastern Highlands","South Eastern Highlands",746085,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",71.31747063,0.01,NA,0.844496718,1.97365741045314,0.107638755499947,-0.0366496580781812,2.41520948180938,1.24200650371731,-0.159498628926365,"Western Slopes Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106656",0.002993064,0.795521366,0.841050174,0.699462282,1.202001238,19,"NSW South Western Slopes","NSW South Western Slopes",746089,"Grassy woodlands","Western Slopes Grassy Woodlands",48.95243865,0.01,NA,0.699660194,2.22712654890611,0.0205312032650138,-0.0403676083827526,2.82044564473179,1.19332005195854,-0.14269977602464,"Western Slopes Grassy WoodlandsNSW South Western Slopes"
"CPJGI0106660",0.035248049,0.73256149,1.642671369,0.728636754,2.26907323,30,"NSW South Western Slopes","NSW South Western Slopes",746093,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",71.18042147,0.01,NA,0.843684903,1.88280268124118,-0.101719484291236,0.0797701039151058,2.48505160600289,1.30293515717907,-0.175859368140235,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106664",0.037079473,0.825113716,1.249092475,0.76069089,1.726684488,40,"South Eastern Highlands","South Eastern Highlands",746097,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",91.28831201,0.01,NA,0.955449172,2.06949018594146,0.277415758637141,-0.0204444944157321,2.38309902651102,1.18336191221578,-0.17097676021637,"Western Slopes Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106668",1.05e-05,0.772612678,1.066319727,0.822296605,1.371414035,7,"NSW South Western Slopes","NSW South Western Slopes",746101,"Grassy woodlands","Western Slopes Grassy Woodlands",30.86506431,0.01,NA,0.555563356,2.06483697765919,-0.374967627591372,0.210455921548368,2.96780801792962,1.23717040017547,-0.172891804997292,"Western Slopes Grassy WoodlandsNSW South Western Slopes"
"CPJGI0106672",0.030791954,0.794038243,1.447989573,0.742265507,2.019171494,31,"NSW South Western Slopes","NSW South Western Slopes",746105,"Dry sclerophyll forests (Shrub/grass subformation)","Upper Riverina Dry Sclerophyll Forests",80.51670604,0.01,NA,0.897311017,1.88192523232328,-0.0809244871417271,-0.129144803920315,2.30802286917582,1.31169570082752,-0.191877664451063,"Upper Riverina Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106676",0.016278434,0.752663371,1.245326811,0.736804634,1.715790247,30,"NSW South Western Slopes","NSW South Western Slopes",746109,"Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",80.5202657,0.01,NA,0.897330851,2.00540081978217,0.0986865221636002,-0.130470165401226,2.24915217105762,1.22980305076481,-0.155780261843702,"Western Slopes Dry Sclerophyll ForestsNSW South Western Slopes"
"CPJGI0106680",0.000141125,0.800313562,1.170691644,0.84566404,1.493214574,10,"NSW South Western Slopes","NSW South Western Slopes",746113,"Grassy woodlands","Western Slopes Grassy Woodlands",48.63267367,0.01,NA,0.697371305,2.20335073821909,0.175522319100689,0.747078092067803,3.05572945641335,1.17419457088328,-0.139345338798509,"Western Slopes Grassy WoodlandsNSW South Western Slopes"
"CPJGI0106491",0.026873698,0.704791651,1.492063533,0.727327527,2.078054454,42,"South Eastern Highlands","South Eastern Highlands",745924,"Wet sclerophyll forests (Grassy subformation)","Montane Wet Sclerophyll Forests",87.99017145,0.01,NA,0.938030764,2.03655244741762,-0.338271409623876,0.000668455951379501,2.18565135929051,1.19030184387114,-0.193933112216813,"Montane Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106495",0.072764648,0.796918134,1.558032733,0.726809732,2.17793287,40,"South Eastern Highlands","South Eastern Highlands",745928,"Wet sclerophyll forests (Grassy subformation)","Montane Wet Sclerophyll Forests",83.44843855,0.01,NA,0.913501169,1.95405658790307,-0.300142364541518,0.172021773437086,2.53652710110806,1.17433949807134,-0.195462799631706,"Montane Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106499",0.033670115,0.750468103,1.483066314,0.716935942,2.06821996,20,"South Eastern Highlands","South Eastern Highlands",745932,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",68.99573589,0.01,NA,0.830636719,2.16008464729881,0.0908306071548658,0.424232219342715,2.81811676184069,1.07642956666702,-0.236756466329233,"South East Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106503",0.017100969,0.822795818,1.353792355,0.735426568,1.86566871,34,"South Eastern Highlands","South Eastern Highlands",745936,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",91.52568359,0.01,NA,0.956690564,2.001695529146,-0.0763394504864067,-0.1787929535621,2.35733390234046,1.19246672463223,-0.165241573656674,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106507",0.000956969,0.773453933,1.25994031,0.800280116,1.684211141,13,"South Eastern Highlands","South Eastern Highlands",745940,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",45.30467792,0.01,NA,0.673087497,2.1154826874106,-0.0954918403846006,-0.0649754600856477,2.88799627475531,1.14511113591419,-0.186592739496799,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106511",0.018806124,0.791427785,1.262538742,0.738576771,1.744188544,33,"South Eastern Highlands","South Eastern Highlands",745944,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",88.28463809,0.01,NA,0.939599053,1.94089976651607,0.12282263344517,-0.277215563051368,2.16432203084761,1.23773777331053,-0.164508207723572,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106515",0.068962551,0.757563672,1.69029922,0.730250225,2.333740074,41,"South Eastern Highlands","South Eastern Highlands",745948,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",98.0789545,0.01,NA,0.990348194,1.8482346889026,-0.435068336128721,-0.129957916759308,2.63245282949107,1.29341301864432,-0.200075289930891,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106519",0.007312861,0.82241905,1.300912177,0.751150286,1.774664733,23,"South Eastern Highlands","South Eastern Highlands",745952,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",88.00625104,0.01,NA,0.93811647,1.93794298794122,-0.182872034687325,0.0404497419526514,2.44589262807801,1.26289581759225,-0.168653688000669,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106523",0.001203772,0.765573318,1.102578528,0.811602497,1.460627751,15,"South Eastern Highlands","South Eastern Highlands",745956,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",50.02124991,0.01,NA,0.707257025,2.0435826883227,0.0453735033812127,0.280783500295606,2.86395002912106,1.25218178510079,-0.171816848458812,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106527",0.003046577,0.774922219,1.2000237,0.72809167,1.64470542,24,"South Eastern Highlands","South Eastern Highlands",745960,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",76.9166034,0.01,NA,0.877021114,1.97405552020173,-0.225501412788754,-0.277726914343927,2.31390628277204,1.22132864332029,-0.171265019844583,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106531",0.000560958,0.827054002,1.207308411,0.849685334,1.550902329,11,"South Eastern Highlands","South Eastern Highlands",745964,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",49.65152361,0.01,NA,0.704638373,2.19031221408145,0.0550094861144986,0.152117668929584,2.71778733045214,1.13170058154452,-0.180678344996566,"South East Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106535",0.022215518,0.737368581,1.562751247,0.722179247,2.157105113,32,"South Eastern Highlands","South Eastern Highlands",745968,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",86.09251506,0.01,NA,0.927860523,2.18659419929964,0.377436834521321,0.0391472965398763,2.17713426460197,1.1335446976346,-0.171135577087814,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106539",0.027498947,0.828772578,1.237103332,0.752051958,1.71937942,45,"South Eastern Highlands","South Eastern Highlands",745972,"Grassy woodlands","Southern Tableland Grassy Woodlands",73.70431641,0.01,NA,0.858512181,1.84743352520921,-0.717634827342983,-0.444526986672309,2.25007268547801,1.22686938639581,-0.186343857565734,"Southern Tableland Grassy WoodlandsSouth Eastern Highlands"
"CPJGI0106543",0.006861054,0.806516604,1.162842017,0.72775861,1.604234471,23,"South Eastern Highlands","South Eastern Highlands",745976,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",56.97980944,0.01,NA,0.754849716,1.90080946882746,-0.387586884530519,-0.106459885215804,2.57578851039823,1.29256153657132,-0.158913014641162,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106547",0.06220966,0.779992695,1.354524709,0.727137656,1.896922833,41,"South Eastern Highlands","South Eastern Highlands",745980,"Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",89.46378145,0.01,NA,0.945852956,1.87911357727343,-0.326661212784135,-0.187953331009461,2.27125089342491,1.25351036767565,-0.17425916754614,"Southern Escarpment Wet Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106551",0.083005251,0.787145997,1.492836499,0.711436689,2.063250678,27,"South Eastern Highlands","South Eastern Highlands",745984,"Dry sclerophyll forests (Shrubby subformation)","South East Dry Sclerophyll Forests",90.81393166,0.01,NA,0.952963439,1.99866288188398,-0.0973417839240159,-0.127563621236865,2.49619904912882,1.15969368158129,-0.206314731818415,"South East Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106559",0.024517753,0.816541423,1.108293851,0.729221017,1.543100515,42,"South Eastern Highlands","South Eastern Highlands",745992,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",56.75745353,0.01,NA,0.753375428,1.82837653449974,-0.19904530008799,-0.593991138517073,2.37154223818997,1.27226089484696,-0.161900187920512,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106563",0.026425131,0.781373179,1.174575919,0.742048186,1.632978975,37,"South Eastern Highlands","South Eastern Highlands",745996,"Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",60.88423167,0.01,NA,0.780283485,1.86543919170086,-0.13331069339279,-0.555720360120972,2.48010900003796,1.26361776820768,-0.153754633303405,"Southern Tableland Dry Sclerophyll ForestsSouth Eastern Highlands"
"CPJGI0106485",0.073740992,0.739633334,1.587318256,0.805760564,2.124929914,35,"AUA","Australian Alps",745918,"Grassy woodlands","Subalpine Woodlands",84.99292462,0.01,NA,0.921916073,2.05806505295076,-0.070680392066534,0.231371887842845,1.97869923909069,1.19265291963373,-0.192607640801882,"Subalpine WoodlandsAustralian Alps"
