"site","FRic","FEve","FDis","FDiv","Q","sp_richness","IBRA","formation","class","shot_number","beam","delta_time","lat","lon","ground_elev","height_lastbin","height_bin0","rh100","cover","pai_total","fhd","sensitivity","pai_z0_5m","pai_z5_10m","pai_z10_15m","pai_z15_20m","pai_z20_25m","pai_z25_30m","pai_z30_35m","pai_z35_40m","pai_z40_45m","pai_z45_50m","pai_z50_55m","pai_z55_60m","pai_z60_65m","pai_z65_70m","pai_z70_75m","pai_z75_80m","pai_z80_85m","pai_z85_90m","pai_z90_95m","pai_z95_100m","pai_z100_105m","pai_z105_110m","pai_z110_115m","pai_z115_120m","pai_z120_125m","pai_z125_130m","pai_z130_135m","pai_z135_140m","pai_z140_145m","pai_z145_150m","pavd_z0_5m","pavd_z5_10m","pavd_z10_15m","pavd_z15_20m","pavd_z20_25m","pavd_z25_30m","pavd_z30_35m","pavd_z35_40m","pavd_z40_45m","pavd_z45_50m","pavd_z50_55m","pavd_z55_60m","pavd_z60_65m","pavd_z65_70m","pavd_z70_75m","pavd_z75_80m","pavd_z80_85m","pavd_z85_90m","pavd_z90_95m","pavd_z95_100m","pavd_z100_105m","pavd_z105_110m","pavd_z110_115m","pavd_z115_120m","pavd_z120_125m","pavd_z125_130m","pavd_z130_135m","pavd_z135_140m","pavd_z140_145m","pavd_z145_150m","match_distance_m","mean_pai","mean_fhd","mean_evenness","mean_height","sd_height","prop_understory","prop_midstory","prop_canopy","n_shots","n_sites","formation_lab","sp_richness_bench","total_cover","shannon_H","pielou_evenness","gini_simpson"
"CGFR13071600",0.012895992,0.80244291,1.252000478,0.715674311,1.749178623,33,"Australian Alps","Wet sclerophyll forests (Grassy subformation)","Montane Wet Sclerophyll Forests",108960000100043200,0,90568334.916914,-36.5303245915336,148.397082089212,1414.79809570312,-6.89701890945435,27.271297454834,27.04,0.497117400169373,1.37482619285583,3.17021608352661,0.939982712268829,1.37482619285583,0.978839993476868,0.750525236129761,0.644518911838531,0.429687708616257,0.113717794418335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791972279548645,0.0624300874769688,0.0334321111440659,0.0320837572216988,0.0530801080167294,0.0429687686264515,0.0113717801868916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3560088586353,4.29211583733558,1.61799748965822,0.903021592711494,10.3059251680965,7.25570886727722,0.320314326304222,0.402916718734266,0.276768954961512,1,384,"Wet sclerophyll forests (Grassy subformation) (n = 384)",31,69,3.64387774204304,0.962921548482246,0.969544213400546
"CSUD16060601",0.139417739,0.800960244,1.143467095,0.7461961,1.607908089,57,"Sydney Basin","Dry sclerophyll forests (Shrubby subformation)","Sydney Hinterland Dry Sclerophyll Forests",48560100100046936,1,56909104.6450434,-34.3088933847701,150.451210952284,618.302795410156,-5.68525838851929,19.94700050354,19.8,0.304951906204224,0.727873027324677,2.92109322547913,0.927291035652161,0.72782438993454,0.595076262950897,0.44236233830452,0.215821295976639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265496298670769,0.028546204790473,0.0379254966974258,0.0442362353205681,0.0215821284800768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0303015862291,1.9810842871666,1.30544127367721,0.941676825852942,7.86894073934716,5.05222531286208,0.367386887397656,0.523672116313229,0.108940996289114,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",47,780,3.44302603241018,0.792628973454547,0.955742932281394
"CPJGI0061342",0.123323454,0.845619592,1.243738262,0.758350309,1.726657569,49,"Brigalow Belt South","Rainforests","Western Vine Thickets",329030000400471104,0,213192827.780612,-30.1155372772375,149.913579162207,355.548736572266,-4.66981267929077,8.07137680053711,7.96,0.147979006171227,0.320319831371307,2.0212082862854,0.900575518608093,0.320319831371307,0.102332875132561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435973890125751,0.0320319831371307,0.0102332876995206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1002292515825,0.422652706503868,0.553511858085096,0.798548812732604,3.71060238770321,2.14183421333289,0.757879522459359,0.242120477540641,0,1,275,"Rainforests (n = 275)",54,107,4.04897199828728,0.977272588432994,0.981046379596471
"CPJGI0061358",0.000300787,0.858625181,0.674336036,0.761792348,0.916480955,10,"Brigalow Belt South","Grasslands","Semi-arid Floodplain Grasslands",197110800100058336,8,139699552.98462,-30.0745066290876,149.677025254183,250.038177490234,-7.63587522506714,3.7562427520752,3.75,0.00158935924991965,0.00318126077763736,0.636514186859131,0.947734892368317,0.00190536992158741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381073972675949,0.000190536986337975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9438956238055,0.00190536992158741,0,NA,2.5,0,1,0,0,1,245,"Grasslands (n = 245)",20,40,2.99114602179965,0.953963176396188,0.94
"CPJGI0061362",0.011575422,0.785564734,0.94161148,0.683125736,1.336352234,28,"Brigalow Belt South","Grassy woodlands","Western Slopes Grassy Woodlands",170870500100059936,5,125079930.75547,-28.9137123958117,150.770049216531,290.321716308594,-7.68123149871826,14.9501924514771,14.85,0.16648131608963,0.36422061920166,2.65151453018188,0.961060166358948,0.36422061920166,0.291217654943466,0.134118929505348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146005917340517,0.0230101700872183,0.0291217658668756,0.0134118925780058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761365754055674,0.789557203650474,1.02591887302428,0.933831601563494,6.04284345306173,3.69537249595662,0.461297316416982,0.538702683583018,0,1,1057,"Grassy woodlands (n = 1057)",39,78,3.8144584542853,0.980121938347748,0.976331360946746
"CPJGI0061337",0.084760872,0.80666992,1.341618853,0.756876606,1.873009867,49,"Brigalow Belt South","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",184540800400467936,8,132700533.337184,-31.3385713536065,149.008094205149,981.872436523438,-11.5486087799072,11.0801763534546,11.38,0.0586024522781372,0.120780147612095,2.46117758750916,0.935416996479034,0.120780147612095,0.0866201594471931,0.0242699570953846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683199614286423,0.00965101830661297,0.00866201613098383,0.00242699566297233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5541926446255,0.231670264154673,0.943753332399042,0.859041303409404,5.41707859295494,3.36364153019403,0.521345059335958,0.478654940664042,0,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",48,104,4.07951002115291,0.977271574818429,0.981323964497041
"CPJGI0061368",0.016324739,0.861329813,1.128161482,0.765365401,1.55097264,28,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Yetman Dry Sclerophyll Forests",232600300400490720,3,159473677.634714,-28.7729551041439,150.870140255687,321.635620117188,-6.93334913253784,13.4471769332886,13.32,0.227219685912132,0.515524089336395,2.55034613609314,0.915904819965363,0.515524089336395,0.399167895317078,0.121156103909016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232712347060442,0.039436798542738,0.0399167910218239,0.0121156107634306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9471407733018,1.03584808856249,0.965740858387414,0.879055212060498,5.59640047714589,3.42672822300152,0.497683101439923,0.502316898560078,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",27,44,3.36271066032001,0.979243794481225,0.962809917355372
"CPJGI0061372",0.038409045,0.842769278,1.288388949,0.726572261,1.814346727,30,"Brigalow Belt South","Grassy woodlands","Western Slopes Grassy Woodlands",236720500400493888,5,161768748.62542,-29.0902559965818,150.715834386393,356.473388671875,-9.48500919342041,16.1408500671387,16.03,0.217777833342552,0.491239994764328,2.72734475135803,0.962300598621368,0.491239994764328,0.381914079189301,0.182306066155434,0.0114133367314935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218651797622442,0.0308933928608894,0.0370500758290291,0.0182306058704853,0.00114133371971548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8608635725168,1.06687347684056,1.07530060402291,0.77566542444438,6.1591322150346,3.88008275357585,0.460448221300888,0.528853849676364,0.0106979290227488,1,1057,"Grassy woodlands (n = 1057)",38,80,3.7320317649817,0.980394709279015,0.974375
"CPJGI0061400",0.02153544,0.86051465,1.060733409,0.716761687,1.494334408,29,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",233670500400463520,5,160069755.610361,-31.3717631586976,149.036301966578,908.779663085938,-10.6030521392822,19.8182106018066,19.63,0.229871183633804,0.522483348846436,2.87839031219482,0.983752250671387,0.522483348846436,0.469157963991165,0.322650581598282,0.104562252759933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106650721281767,0.0199832748621702,0.0364595726132393,0.0322650596499443,0.0104562249034643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7945573233969,1.41885414719582,1.26278267889524,0.91090515428132,7.53274381052512,4.71800256645655,0.368243169940376,0.558061973568147,0.0736948564914773,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",40,76,3.72637591940304,0.97890893385399,0.974030470914127
"CPJGI0061412",0.014067928,0.832986323,1.212044834,0.723903221,1.710703242,20,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Yetman Dry Sclerophyll Forests",214200100100060384,1,149219375.282975,-28.7365752583372,150.786829946835,323.480590820312,-1.7674515247345,13.3720750808716,6.73,0.251386284828186,0.57963627576828,1.8490868806839,0.951201319694519,0.57963627576828,0.105065643787384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094914123415947,0.0579636283218861,0.0105065638199449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1374789814808,0.684701919555664,0.428642422551111,0.618400297329119,3.26723637532349,1.80209051409687,0.846552724935303,0.153447275064697,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",20,30,3.01407728057137,0.975100577249164,0.946666666666667
"CPJGI0061420",0.023019944,0.843268477,1.262198943,0.760796073,1.739712156,22,"Brigalow Belt South","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",33910800100061100,8,48750972.129693,-28.8656045582411,150.71530360451,308.938598632812,-7.72187376022339,18.9525604248047,18.72,0.162530645728111,0.354743510484695,2.83519864082336,0.963893830776215,0.354743510484695,0.23313957452774,0.103900261223316,0.0479545518755913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024320786818862,0.0250843241810799,0.0185185018926859,0.0103900264948606,0.00479545490816236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0751641128646,0.739737898111342,1.16939495100456,0.843540148327435,6.45277674764423,4.57013965540771,0.479552975980285,0.455620614560329,0.0648264094593858,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",33,59,3.52513967238545,0.976244754842417,0.968112611318587
"CPJGI0061428",0.026470959,0.846979256,1.099876207,0.724878703,1.542104419,32,"Brigalow Belt South","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",124060500100054896,5,98984772.3070336,-31.3145760497722,149.041323939168,815.802612304688,-14.054801940918,24.3091487884521,24.15,0.430803894996643,1.12709105014801,3.07628059387207,0.987913489341736,1.12709105014801,0.708394467830658,0.545777797698975,0.33770415186882,0.089068777859211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837393179535866,0.0581313334405422,0.037069033831358,0.0456709004938602,0.0337704159319401,0.00890687759965658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6306925216942,2.80803624540567,1.39639615794936,0.867629715418756,8.14333461766631,5.8002481637189,0.401380520636827,0.446636779557824,0.151982699805349,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",37,59,3.63568971074082,0.966630224106117,0.968687158862396
"CPJGI0061436",0.004463846,0.826428408,1.414174536,0.827591368,1.870013387,14,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Yetman Dry Sclerophyll Forests",80900100100056496,1,74930165.4804348,-30.5489393610135,149.585585196391,289.384216308594,-5.98189926147461,18.2997531890869,18.26,0.19354173541069,0.430251091718674,2.83627223968506,0.916578412055969,0.430251091718674,0.239328607916832,0.118917018175125,0.0535690747201443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381844975054264,0.0311334077268839,0.0185759533196688,0.0118917021900415,0.00535690737888217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2573536381642,0.842065792530775,1.15233036566042,0.831230652002029,6.2875298705012,4.60388254069431,0.510947120207296,0.425436621781384,0.0636162580113198,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",15,24,2.80967823407778,0.972081956724793,0.934027777777778
"CPJGI0061448",0.024146575,0.793272705,1.216481351,0.772651594,1.656921824,21,"Brigalow Belt South","Rainforests","Western Vine Thickets",141840600400678032,6,108899856.921462,-29.3790477472987,150.412333574921,463.160095214844,-5.05787706375122,18.4696578979492,18.35,0.488556534051895,1.3410382270813,2.71813941001892,0.945117354393005,1.3410382270813,1.21922135353088,0.817291617393494,0.130874425172806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243633762001991,0.0523746535181999,0.108834683895111,0.0817291662096977,0.0130874430760741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2123554068431,3.50842562317848,1.19697804194884,0.863437142586285,7.12661634094321,4.3555128286478,0.382233620180432,0.580463486946998,0.0373028928725699,1,275,"Rainforests (n = 275)",23,34,3.21016767710533,0.974006847916942,0.955017301038062
"CPJGI0061343",0.035517094,0.81513824,1.510633849,0.788857113,2.054463353,22,"Brigalow Belt South","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",122170100400467152,1,97935275.5161856,-30.1241741094394,149.889991433081,354.5302734375,-5.70632362365723,18.2709331512451,18.15,0.189195618033409,0.419468641281128,2.89310908317566,0.918826878070831,0.419468641281128,0.311107635498047,0.221458226442337,0.0763856247067451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216722022742033,0.0198010429739952,0.0234722010791302,0.0221458226442337,0.00763856247067451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00139403999745,1.02842012792826,1.25124806338903,0.902584687986637,7.28005503686303,4.79160436476728,0.407876732368263,0.517848540180979,0.0742747274507581,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",26,52,3.28643155524254,0.96625722839892,0.957840236686391
"CPJGI0061373",0.006928496,0.865056659,0.83856067,0.711125162,1.180310577,27,"Brigalow Belt South","Grasslands","Semi-arid Floodplain Grasslands",169040500100059712,5,124059837.328245,-29.1220955465969,150.738506185934,364.439392089844,-6.60930347442627,3.58364200592041,3.57,0.0256057865917683,0.051880456507206,1.26451349258423,0.954703032970428,0.051880456507206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103760911151767,0.00518804555758834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5618489681171,0.051880456507206,0,NA,2.5,0,1,0,0,1,245,"Grasslands (n = 245)",30,60,3.42690808773777,0.980094573655228,0.965555555555556
"CPJGI0061381",0.068574401,0.81147779,1.333389758,0.730465775,1.89191045,36,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",108200300100057024,3,90144924.263091,-30.42984104913,149.76483049796,269.207244873047,-5.85285520553589,17.9744358062744,17.94,0.23812909424305,0.543967366218567,2.89973187446594,0.929188787937164,0.543967366218567,0.407384216785431,0.278293013572693,0.0975804924964905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273166336119175,0.0265674367547035,0.0309803709387779,0.0278293006122112,0.00975804962217808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6743138529269,1.32722508907318,1.24756149377134,0.899925390133972,7.23435791625167,4.77179108010765,0.409853136967465,0.516624675048104,0.0735221879844302,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",40,65,3.81704563811952,0.980786713089655,0.976094674556213
"CPJGI0061405",0.00280988,0.853490707,0.861744119,0.763779735,1.175302232,21,"Darling Riverinaerine Plains","Grasslands","Semi-arid Floodplain Grasslands",101490500100060416,5,86405244.1649525,-28.6451848544525,150.73685937028,278.165466308594,-11.2753534317017,13.9039573669434,13.77,0.102372616529465,0.216007724404335,2.50820183753967,0.958039462566376,0.216007724404335,0.144696310162544,0.0686696767807007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142622822895646,0.014733805321157,0.014469631947577,0.00686696730554104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93280798051029,0.42937371134758,1.0053198489925,0.915081561859542,5.78426794969332,3.69207484949276,0.503076268284799,0.496923731715201,0,1,245,"Grasslands (n = 245)",23,50,3.274327599313,0.982631044797678,0.96
"CPJGI0061453",0.039899924,0.807730293,1.207757875,0.722492456,1.709442554,45,"Brigalow Belt South","Dry sclerophyll forests (Shrub/grass subformation)","North-west Slopes Dry Sclerophyll Woodlands",202450600100134464,6,142674509.257858,-29.3717210747768,150.29389615897,380.553039550781,-7.59707021713257,15.7867469787598,15.81,0.290151834487915,0.68605649471283,2.70662045478821,0.960925221443176,0.682758033275604,0.482085734605789,0.197277322411537,0.00523457676172256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401344560086727,0.0485480688512325,0.0476851128041744,0.0197277329862118,0.000523457711096853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0733084483022,1.36735566705465,1.0149641141165,0.732141847058067,5.76302852730402,3.66822175903282,0.499327314557665,0.496844437322372,0.00382824811996288,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",49,83,3.98867367628423,0.978206510953246,0.979532588184062
"CPJGI0061465",0.018144083,0.847784031,1.201772243,0.747201545,1.671001779,25,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",220760500100055040,5,152873964.705056,-31.2673157595781,149.189283396406,608.360595703125,-6.3435754776001,17.7834892272949,17.75,0.117771364748478,0.250611305236816,2.71034932136536,0.94006609916687,0.250611305236816,0.215236783027649,0.178923904895782,0.0623838528990746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707490462809801,0.00716874096542597,0.015285293571651,0.0178923904895782,0.00623838510364294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6304966838897,0.707155846059322,1.29159065339637,0.931685715256739,7.87530839738446,4.88530959850148,0.35439331603262,0.557388714411287,0.0882179695560933,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",31,47,3.33758904250149,0.971928211655026,0.960615663196016
"CPJGI0061386",0.016046956,0.862370982,0.845625233,0.728277984,1.186010961,35,"Brigalow Belt South","Grasslands","Semi-arid Floodplain Grasslands",179810500400465984,5,130065060.923053,-30.1165697097829,149.791215818136,267.334991455078,-6.20949983596802,3.53256821632385,3.48,0.0199239943176508,0.0402505397796631,1.24997007846832,0.955868661403656,0.0402505397796631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805010832846165,0.00402505416423082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9177966289344,0.0402505397796631,0,NA,2.5,0,1,0,0,1,245,"Grasslands (n = 245)",40,86,3.81137722135376,0.974272701378612,0.975662520281233
"CPJGI0061442",0.007497542,0.879480667,1.193478864,0.800323092,1.61986593,14,"Brigalow Belt South","Dry sclerophyll forests (Shrubby subformation)","Western Slopes Dry Sclerophyll Forests",57200500400466304,5,61725799.8394891,-30.4606630473979,149.725143808828,285.614379882812,-7.23286199569702,14.9517765045166,14.81,0.139536768198013,0.300598710775375,2.66980838775635,0.968632876873016,0.300598710775375,0.180149778723717,0.0628929063677788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240897871553898,0.0237705819308758,0.0180149786174297,0.00628929026424885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8497900429409,0.543641395866871,0.943150139638162,0.858492253697234,5.31376283874999,3.45484644658232,0.552935654018861,0.447064345981139,0,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",18,33,2.92897650363324,0.962047928220696,0.940312213039486
"CPJGI0061454",0.040773388,0.805851469,1.307766073,0.795339288,1.777582635,24,"Brigalow Belt South","Semi-arid woodlands (Grassy subformation)","North-west Floodplain Woodlands",21080300100058608,3,41611418.3619924,-29.1899767885861,150.242507876256,317.696868896484,-6.26970386505127,5.26919174194336,5.01,0.0540727935731411,0.111180178821087,1.63561642169952,0.940841555595398,0.111180178821087,0.0023886791896075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217582993209362,0.0111180180683732,0.000238867927691899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.176327789488,0.113568858010694,0.102032095844689,0.14720119868664,2.60516435717715,0.717469333048638,0.97896712856457,0.0210328714354296,0,1,251,"Semi-arid woodlands (Grassy subformation) (n = 251)",28,43,3.29341362105131,0.968310054220326,0.958355868036777
